,Region,State_var,Significance,if_tsfresh,if_log,model,train_rmse_1,train_rmse_2,train_rmse_3,train_rmse_4,train_rmse_5,test_rmse_1,test_rmse_2,test_rmse_3,test_rmse_4,test_rmse_5,train_mape_1,train_mape_2,train_mape_3,train_mape_4,train_mape_5,test_mape_1,test_mape_2,test_mape_3,test_mape_4,test_mape_5,mean_train_rmse,mean_test_rmse,mean_train_mape,mean_test_mape,med_train_rmse,med_test_rmse,med_train_mape,med_test_mape,max_train_rmse,max_test_rmse,max_train_mape,max_test_mape,HL_train_rmse,HL_test_rmse,HL_train_mape,HL_test_mape
747,B,V_t,2.5,TRUE,FALSE,LCEN,110.7065334,91.88812375,91.30393174,80.93459346,88.77278142,122.532498,97.90024534,123.6528091,117.9659092,100.5793668,11.82495186,9.388938374,9.449025891,8.13543944,8.886950434,12.82214395,10.33573555,10.69278653,12.812505,11.18125674,92.72119275,112.5261657,9.5370612,11.56888556,91.30393174,117.9659092,9.388938374,11.18125674,110.7065334,123.6528091,11.82495186,12.82214395,91.30393174,111.5559324,9.388938374,11.57893975
720,B,V_t,0.5,TRUE,FALSE,SVR,69.13978926,67.62307611,47.23555127,65.29235484,76.51944916,124.6343348,101.0564248,140.2271143,109.3872024,115.0959302,7.69507721,6.463456435,5.894649246,6.246665008,6.926832251,12.40487042,10.62673905,10.88824546,12.27080626,12.25046878,65.16204413,118.0802013,6.64533603,11.688226,67.62307611,115.0959302,6.463456435,12.25046878,76.51944916,140.2271143,7.69507721,12.40487042,67.21607205,117.0107686,6.586748629,11.57952586
735,B,V_t,1.5,TRUE,FALSE,LCEN,110.7065334,91.88812375,91.30393174,80.92786731,88.77278142,122.532498,97.90024534,123.6528091,118.0323925,100.5793668,11.82495186,9.388938374,9.449025891,8.134487913,8.886950434,12.82214395,10.33573555,10.69278653,12.82374837,11.18125674,92.71984752,112.5394623,9.536870895,11.57113423,91.30393174,118.0323925,9.388938374,11.18125674,110.7065334,123.6528091,11.82495186,12.82374837,91.30393174,111.5559324,9.388938374,11.57974196
741,B,V_t,2,TRUE,FALSE,LCEN,110.7065334,91.88812375,91.30393174,80.92786731,88.77278142,122.532498,97.90024534,123.6528091,118.0323925,100.5793668,11.82495186,9.388938374,9.449025891,8.134487913,8.886950434,12.82214395,10.33573555,10.69278653,12.82374837,11.18125674,92.71984752,112.5394623,9.536870895,11.57113423,91.30393174,118.0323925,9.388938374,11.18125674,110.7065334,123.6528091,11.82495186,12.82374837,91.30393174,111.5559324,9.388938374,11.57974196
1045,C,V_t,2,FALSE,FALSE,RF,37.7542933,46.07137079,33.34789794,36.2054769,32.62382747,92.34308258,92.24707867,152.5438463,117.6697763,119.4682691,3.912522718,4.673872965,3.43587789,3.308651168,3.285148682,8.296471326,10.26617631,11.9702368,13.91203405,12.89561061,37.20057328,114.8544106,3.723214685,11.46810582,36.2054769,117.6697763,3.43587789,11.9702368,46.07137079,152.5438463,4.673872965,13.91203405,36.2054769,117.6697763,3.610586943,11.58089346
1664,B,Q_V,2.5,FALSE,TRUE,EN,63.7902942,105.248477,95.45311714,77.68526231,73.32957789,141.4190214,102.337461,114.25972,111.7021585,132.9330353,6.967104471,10.6172254,9.820061161,7.665176786,7.565194008,12.90997017,10.25740879,10.77787455,12.38632361,12.03043506,83.10134571,120.5302793,8.526952366,11.67240243,77.68526231,114.25972,7.665176786,12.03043506,105.248477,141.4190214,10.6172254,12.90997017,84.39134751,121.8782412,8.692627584,11.58368948
1920,B,V_t,7,FALSE,TRUE,SVR,77.0223396,68.92803787,48.92468748,78.72640313,76.6136975,136.128825,98.39016179,132.5631716,116.3626617,118.2296838,6.96946617,5.603399341,5.741481081,6.14713366,6.684079976,12.38889035,10.83752505,10.15152989,12.33367653,11.60872581,70.04303312,120.3349008,6.229112046,11.46406953,76.6136975,118.2296838,6.14713366,11.60872581,78.72640313,136.128825,6.96946617,12.38889035,72.97518873,118.2296838,6.212780529,11.58560079
726,B,V_t,1,TRUE,FALSE,SVR,69.25297227,67.79353247,47.28714234,65.43306007,76.69010215,124.8385971,100.8954776,140.6631905,109.4748382,115.1141897,7.702394346,6.478601984,5.896847221,6.244426995,6.93915296,12.4260308,10.60510797,10.90116536,12.27878832,12.24297876,65.29136186,118.1972586,6.652284701,11.69081424,67.79353247,115.1141897,6.478601984,12.24297876,76.69010215,140.6631905,7.702394346,12.4260308,67.34301617,117.1567177,6.591789977,11.58997684
1836,B,V_t,0,FALSE,TRUE,SVR,85.39839882,61.7254044,67.79198415,59.17396867,65.11085398,144.739211,100.7018537,153.9881031,105.2998406,100.8925495,7.475066254,5.511313344,7.108635157,4.571564352,4.960557894,13.24475769,10.42020798,11.11742158,12.06708411,11.29737207,67.840122,121.1243116,5.9254274,11.62936869,65.11085398,105.2998406,5.511313344,11.29737207,85.39839882,153.9881031,7.475066254,13.24475769,65.11085398,122.8158802,6.023315303,11.59225285
2049,C,Q_V,0.5,FALSE,TRUE,LCEN,64.87699948,87.17669088,72.65678287,74.79748907,114.4200007,125.721104,109.7305771,136.0403134,101.3310519,131.6022063,6.769687114,8.844848074,7.581313704,7.080637099,12.12459997,9.933278408,10.8676704,11.6092162,11.59672108,14.82615222,82.7855926,120.8850505,8.480217191,11.76660766,74.79748907,125.721104,7.581313704,11.59672108,114.4200007,136.0403134,12.12459997,14.82615222,79.91673687,120.6663917,7.962742586,11.59672108
1172,C,V_t,4,TRUE,FALSE,EN,80.99109035,83.00671351,80.4008973,75.57445019,87.3496142,99.01141853,121.0575136,128.9509203,109.2071527,92.82211215,8.852668994,9.052870572,8.73355837,7.733564666,9.299919373,7.892486322,12.02766501,12.25381456,12.50342525,10.94605537,81.46455311,110.2098234,8.734516395,11.1246893,80.99109035,109.2071527,8.852668994,12.02766501,87.3496142,128.9509203,9.299919373,12.50342525,81.4620322,110.034466,8.852668994,11.59993497
557,B,Q_V,3.5,TRUE,FALSE,XGB,0.680152442,8.466515881,8.755851578,0.110619548,12.47729942,120.2318335,90.1840374,120.7737832,124.0824243,96.53302368,0.070470289,0.836366395,0.90071531,0.009834369,1.264898536,12.48348323,10.75797198,10.71989261,12.82022281,10.62093273,6.098087775,110.3610204,0.61645698,11.48050067,8.466515881,120.2318335,0.836366395,10.75797198,12.47729942,124.0824243,1.264898536,12.82022281,6.293959486,108.6534034,0.637366452,11.60168792
1094,C,V_t,6,FALSE,FALSE,EN,83.99873267,88.06566217,77.63282148,81.74344698,88.68945087,95.09294258,117.5164364,129.1902427,112.4227159,94.45690531,9.152292989,9.685014661,8.307957197,8.316922978,9.382627762,7.983207861,11.78327879,12.3309239,12.87075301,10.87569182,84.02602283,109.7358486,8.968963118,11.16877107,83.99873267,112.4227159,9.152292989,11.78327879,88.68945087,129.1902427,9.685014661,12.87075301,83.99873267,111.823574,8.996485929,11.60330786
2045,C,Q_V,0,FALSE,TRUE,XGB,0.320366357,0.265446401,4.080173346,0.150208648,0.298505487,112.0567392,76.16823999,143.5525196,124.2643718,121.5755338,0.025299183,0.021673116,0.397886809,0.012946568,0.009729656,10.57982267,8.259721993,12.62889621,14.30332308,12.25149249,1.022940048,115.5234809,0.093507066,11.60465129,0.298505487,121.5755338,0.021673116,12.25149249,4.080173346,143.5525196,0.397886809,14.30332308,0.298505487,118.1605555,0.021673116,11.60435944
1190,C,V_t,5.5,TRUE,FALSE,EN,83.18168148,81.58109003,78.22455532,77.01843771,89.22017384,96.09707957,119.4742252,128.7521509,112.3675308,94.01177387,9.036754196,8.812345667,8.382391251,7.818865201,9.442672217,8.075804265,11.6504632,12.52669934,12.41774,10.79103123,81.84518767,110.1405521,8.698605706,11.09234761,81.58109003,112.3675308,8.812345667,11.6504632,89.22017384,128.7521509,9.442672217,12.52669934,81.58109003,111.3819624,8.709572724,11.60438561
816,C,Q_V,0,FALSE,FALSE,SVR,34.70312624,41.94330978,38.03079608,43.26716082,59.89763946,138.0760639,98.00261703,169.8276949,108.9672873,106.6346427,4.130404355,3.534815047,2.383227096,2.320755667,4.50842256,11.15848714,11.499705,12.58234374,11.60771697,11.60480132,43.56840647,124.3016612,3.375524945,11.69061083,41.94330978,108.9672873,3.534815047,11.60480132,59.89763946,169.8276949,4.50842256,12.58234374,41.94330978,122.3553533,3.414589113,11.60480132
1039,C,V_t,1.5,FALSE,FALSE,RF,38.07761736,37.37824026,33.85838961,36.85603459,32.86208805,94.24855242,92.91404775,154.4858751,116.5514839,117.429644,3.956328295,3.526551289,3.46946674,3.356143008,3.33241697,8.428240471,10.38588351,12.45538289,13.65898464,12.8257037,35.80647398,115.1259206,3.52818126,11.55083904,36.85603459,116.5514839,3.46946674,12.45538289,38.07761736,154.4858751,3.956328295,13.65898464,35.61831494,116.5514839,3.46946674,11.6057936
429,B,Q_V,1.5,FALSE,FALSE,LCEN,85.18295408,86.9443814,84.5122571,83.761791,93.39425803,125.219096,100.3948519,123.4088519,111.6871807,103.9098499,9.06133613,8.590241076,8.913692658,8.430370562,9.654574983,12.15443717,10.17502002,11.60855893,12.54256566,11.06357437,86.75912832,112.9239661,8.930043082,11.50883123,85.18295408,111.6871807,8.913692658,11.60855893,93.39425803,125.219096,9.654574983,12.54256566,85.72831925,112.806974,8.913692658,11.60855893
508,B,Q_V,8,FALSE,FALSE,ALVEN,93.61595226,106.0491459,103.2147261,73.42635784,98.66098484,136.7922698,110.5363316,101.105686,98.77203358,114.192068,10.21589255,10.71573447,10.70281694,7.424930303,10.1841287,13.4389185,11.07644094,9.940287392,11.4586507,12.14254188,94.99343338,112.2796778,9.848700592,11.61136788,98.66098484,110.5363316,10.21589255,11.4586507,106.0491459,136.7922698,10.71573447,13.4389185,98.41533919,110.5363316,10.21589255,11.60949141
610,B,Q_V,8,TRUE,FALSE,ALVEN,93.60689369,106.0490205,103.2204556,72.8199735,98.66031979,136.8591478,110.5350045,101.1134288,98.43017396,114.1974817,10.21446326,10.71569752,10.7038617,7.31500255,10.18404822,13.44280279,11.07630798,9.94078691,11.49086669,12.14297064,94.8713326,112.2270473,9.82661465,11.618747,98.66031979,110.5350045,10.21446326,11.49086669,106.0490205,136.8591478,10.71569752,13.44280279,98.41367464,110.5350045,10.21446326,11.60963931
2070,C,Q_V,2.5,FALSE,TRUE,SVR,40.68710041,46.92193417,29.54857261,2.607481032,31.40438883,153.1335835,90.40878829,153.9911679,119.851436,100.6057117,2.880099127,3.678559984,3.68769793,0.256760887,3.85216666,12.75488975,7.867591731,12.24188686,11.61431559,11.55193974,30.23389541,123.5981375,2.871056918,11.20612474,31.40438883,119.851436,3.678559984,11.61431559,46.92193417,153.9911679,3.85216666,12.75488975,31.40438883,122.1999781,3.283898529,11.61431559
1139,C,V_t,1,TRUE,FALSE,XGB,4.75890549,0.076704402,5.849725672,5.187025979,7.84235373,106.9298769,122.631698,153.1572791,105.6683843,116.3552003,0.509123087,0.006764574,0.608913495,0.535327092,0.791759428,9.470869588,13.44219706,10.93820946,11.6158132,13.55922665,4.742943054,120.9484877,0.490377535,11.80526319,5.187025979,116.3552003,0.535327092,11.6158132,7.84235373,153.1572791,0.791759428,13.55922665,5.187025979,116.3552003,0.535327092,11.6158132
1772,B,Q_V,3,TRUE,TRUE,EN,52.06264651,100.2608101,81.33067978,76.1643705,75.7837665,184.5046454,102.375915,100.5587055,124.6848517,109.867415,5.709991126,10.10040359,8.568792676,7.525566746,7.772526261,16.24102753,10.4134352,8.726675703,12.82086803,11.5632104,77.12045468,124.3983065,7.93545608,11.95304337,76.1643705,109.867415,7.772526261,11.5632104,100.2608101,184.5046454,10.10040359,16.24102753,76.1643705,113.5303834,7.905197358,11.61715162
1055,C,V_t,2.5,FALSE,FALSE,XGB,4.933378093,4.5785897,4.571039992,7.010542605,0.69892867,101.9836465,91.05096906,142.7086384,106.6992038,117.8999758,0.5177723,0.500908672,0.512699674,0.70794094,0.068461311,9.522914272,10.22705256,13.01594205,11.87292183,13.37763357,4.358495812,112.0684867,0.461556579,11.60329285,4.5785897,106.6992038,0.512699674,11.87292183,7.010542605,142.7086384,0.70794094,13.37763357,4.5785897,109.9418111,0.509340486,11.6214973
2315,C,V_t,5.5,FALSE,TRUE,XGB,8.927700875,10.39067548,0.873142872,0.10369231,5.903639296,96.30969513,85.85374719,147.7432524,116.6594376,105.3936359,0.900845487,0.960395682,0.080144842,0.006222236,0.596792307,9.947909464,9.215358992,11.6241501,14.04311445,11.84664392,5.239770166,110.3919536,0.508880111,11.33543539,5.903639296,105.3936359,0.596792307,11.6241501,10.39067548,147.7432524,0.960395682,14.04311445,5.247183893,106.4845664,0.490495165,11.6241501
1064,C,V_t,3.5,FALSE,FALSE,EN,80.29877497,78.59440836,84.2930043,74.66033448,91.69956232,98.90127136,121.6756856,128.4218945,104.6417037,96.16489892,8.802465286,8.449002304,9.070541172,7.583951322,9.685996954,7.874048232,11.81860238,12.02826006,12.1542238,11.22053628,81.90921689,109.9610908,8.718391408,11.01913415,80.29877497,104.6417037,8.802465286,11.81860238,91.69956232,128.4218945,9.685996954,12.1542238,81.44370633,110.2884785,8.759771738,11.62439817
1642,B,Q_V,0.5,FALSE,TRUE,ALVEN,79.43510938,89.21063335,89.90712834,83.96555947,93.12311103,180.778485,97.56989973,121.3731006,109.8695538,107.4768542,8.545024031,8.666251487,9.305361067,8.174674096,9.111071565,14.13502773,9.530187698,11.41428719,12.12131165,11.13248393,87.12830831,123.4135786,8.760476449,11.66665964,89.21063335,109.8695538,8.666251487,11.41428719,93.12311103,180.778485,9.305361067,14.13502773,86.9363439,114.4249774,8.740017581,11.62689779
1184,C,V_t,5,TRUE,FALSE,EN,82.69142083,87.62362065,80.52417982,81.41028774,88.37407678,95.26407613,116.5996914,126.6952135,112.9102045,93.70510207,8.996312889,9.599903457,8.709804753,8.299123258,9.378169437,8.030559428,12.48735623,12.13108937,12.84382998,10.77469426,84.12471716,109.0348575,8.996662759,11.25350585,82.69142083,112.9102045,8.996312889,12.13108937,88.37407678,126.6952135,9.599903457,12.84382998,84.4491283,110.2001578,8.996312889,11.63102524
1926,B,V_t,7.5,FALSE,TRUE,SVR,77.43960144,70.02343102,49.28600139,78.85140321,77.3240703,137.4920159,98.02525345,133.3677723,116.8271189,124.1078581,6.97550344,5.666376299,5.769409877,6.209783294,6.7692519,12.59146402,10.87835654,10.05041633,12.38644159,11.93148315,70.58490147,121.9640037,6.278064962,11.56763233,77.3240703,124.1078581,6.209783294,11.93148315,78.85140321,137.4920159,6.97550344,12.59146402,73.73151623,124.1078581,6.269330889,11.63239907
2028,B,V_t,7.5,TRUE,TRUE,SVR,77.43960144,70.02343102,49.28600139,78.85140321,77.3240703,137.4920159,98.02525345,133.3677723,116.8271189,124.1078581,6.97550344,5.666376299,5.769409877,6.209783294,6.7692519,12.59146402,10.87835654,10.05041633,12.38644159,11.93148315,70.58490147,121.9640037,6.278064962,11.56763233,77.3240703,124.1078581,6.209783294,11.93148315,78.85140321,137.4920159,6.97550344,12.59146402,73.73151623,124.1078581,6.269330889,11.63239907
2022,B,V_t,7,TRUE,TRUE,SVR,77.52568532,70.0335416,49.23900731,78.86420352,77.30935369,137.511863,98.3446277,134.2497798,116.8242756,123.4227969,6.975880895,5.661521552,5.766828565,6.211440747,6.764835379,12.62513251,10.89018357,10.08680083,12.37564283,11.91787692,70.59435829,122.0706686,6.276101427,11.57912733,77.30935369,123.4227969,6.211440747,11.91787692,78.86420352,137.511863,6.975880895,12.62513251,73.77961346,123.4227969,6.265831972,11.6329132
430,B,Q_V,1.5,FALSE,FALSE,ALVEN,73.31747915,88.50637356,79.93604267,85.96522891,98.73348608,132.5844668,102.1872913,118.0228191,114.6686811,109.5366231,8.234336967,8.904736452,8.492987913,8.685477974,10.23917512,11.68233323,10.06575432,11.14599835,12.89255188,12.12508198,85.29172208,115.3999763,8.911342886,11.58234395,85.96522891,114.6686811,8.685477974,11.68233323,98.73348608,132.5844668,10.23917512,12.89255188,85.96522891,114.6686811,8.698862182,11.63554016
777,B,V_t,5,TRUE,FALSE,LCEN,110.7065334,100.2849938,91.24000093,79.50688118,89.2524114,122.532498,97.35595986,122.3721425,119.3155746,100.6240434,11.82495186,10.21699062,9.422231114,7.951181933,8.935291845,12.82214395,10.41114921,10.66277733,12.86274984,10.82930854,94.19816414,112.4400437,9.670129474,11.51762578,91.24000093,119.3155746,9.422231114,10.82930854,110.7065334,122.532498,11.82495186,12.86274984,94.76870262,111.4980929,9.57614123,11.63694952
789,B,V_t,6,TRUE,FALSE,LCEN,110.7065334,100.2849938,91.24000093,79.50688118,89.2524114,122.532498,97.35595986,122.3721425,119.3155746,100.6240434,11.82495186,10.21699062,9.422231114,7.951181933,8.935291845,12.82214395,10.41114921,10.66277733,12.86274984,10.82930854,94.19816414,112.4400437,9.670129474,11.51762578,91.24000093,119.3155746,9.422231114,10.82930854,110.7065334,122.532498,11.82495186,12.86274984,94.76870262,111.4980929,9.57614123,11.63694952
795,B,V_t,6.5,TRUE,FALSE,LCEN,110.7065334,100.2849938,91.24000093,79.50688118,89.2524114,122.532498,97.35595986,122.3721425,119.3155746,100.6240434,11.82495186,10.21699062,9.422231114,7.951181933,8.935291845,12.82214395,10.41114921,10.66277733,12.86274984,10.82930854,94.19816414,112.4400437,9.670129474,11.51762578,91.24000093,119.3155746,9.422231114,10.82930854,110.7065334,122.532498,11.82495186,12.86274984,94.76870262,111.4980929,9.57614123,11.63694952
801,B,V_t,7,TRUE,FALSE,LCEN,110.7065334,100.2849938,91.24000093,79.50688118,89.2524114,122.532498,97.35595986,122.3721425,119.3155746,100.6240434,11.82495186,10.21699062,9.422231114,7.951181933,8.935291845,12.82214395,10.41114921,10.66277733,12.86274984,10.82930854,94.19816414,112.4400437,9.670129474,11.51762578,91.24000093,119.3155746,9.422231114,10.82930854,110.7065334,122.532498,11.82495186,12.86274984,94.76870262,111.4980929,9.57614123,11.63694952
807,B,V_t,7.5,TRUE,FALSE,LCEN,110.7065334,100.2849938,91.24000093,79.50688118,89.2524114,122.532498,97.35595986,122.3721425,119.3155746,100.6240434,11.82495186,10.21699062,9.422231114,7.951181933,8.935291845,12.82214395,10.41114921,10.66277733,12.86274984,10.82930854,94.19816414,112.4400437,9.670129474,11.51762578,91.24000093,119.3155746,9.422231114,10.82930854,110.7065334,122.532498,11.82495186,12.86274984,94.76870262,111.4980929,9.57614123,11.63694952
813,B,V_t,8,TRUE,FALSE,LCEN,110.7065334,100.2849938,91.24000093,79.50688118,89.2524114,122.532498,97.35595986,122.3721425,119.3155746,100.6240434,11.82495186,10.21699062,9.422231114,7.951181933,8.935291845,12.82214395,10.41114921,10.66277733,12.86274984,10.82930854,94.19816414,112.4400437,9.670129474,11.51762578,91.24000093,119.3155746,9.422231114,10.82930854,110.7065334,122.532498,11.82495186,12.86274984,94.76870262,111.4980929,9.57614123,11.63694952
702,B,V_t,7.5,FALSE,FALSE,SVR,52.2660148,72.37924942,62.16322196,80.30916035,78.86037345,111.4114021,106.2773666,149.7221342,119.1139564,125.037757,5.793611767,6.982491323,6.843338609,6.258628071,6.657554855,11.02251824,11.19802787,11.27988949,12.54599895,12.08030153,69.19560399,122.3125232,6.507124925,11.62534721,72.37924942,119.1139564,6.657554855,11.27988949,80.30916035,149.7221342,6.982491323,12.54599895,70.5117977,119.1139564,6.55098334,11.6391647
804,B,V_t,7.5,TRUE,FALSE,SVR,52.2660148,72.37924942,62.16322196,80.30916035,78.86037345,111.4114021,106.2773666,149.7221342,119.1139564,125.037757,5.793611767,6.982491323,6.843338609,6.258628071,6.657554855,11.02251824,11.19802787,11.27988949,12.54599895,12.08030153,69.19560399,122.3125232,6.507124925,11.62534721,72.37924942,119.1139564,6.657554855,11.27988949,80.30916035,149.7221342,6.982491323,12.54599895,70.5117977,119.1139564,6.55098334,11.6391647
1691,B,Q_V,4.5,FALSE,TRUE,XGB,0.801465251,11.80239857,14.70245592,12.09448976,10.62252818,143.2604838,77.08400922,136.713713,118.0172871,102.7310572,0.085182269,1.101974324,1.329719124,1.01309881,0.965935786,13.98154442,9.300300925,11.54293187,13.42304779,10.65749331,10.00466754,115.5613101,0.899182063,11.78106366,11.80239857,118.0172871,1.01309881,11.54293187,14.70245592,143.2604838,1.329719124,13.98154442,11.35850897,118.0172871,1.01309881,11.64092267
1025,C,V_t,0,FALSE,FALSE,XGB,3.905247883,5.948331065,4.592030621,0.353393134,5.731614192,103.6664779,89.49725267,154.2480788,111.26042,112.2506305,0.431924205,0.614144583,0.500177926,0.035042223,0.607867361,9.992102188,9.390731754,13.56660109,12.48371335,13.29440043,4.106123379,114.184572,0.43783126,11.74550976,4.592030621,111.26042,0.500177926,12.48371335,5.948331065,154.2480788,0.614144583,13.56660109,4.592030621,111.26042,0.500177926,11.64325131
771,B,V_t,4.5,TRUE,FALSE,LCEN,110.7065334,100.2849938,91.24000093,79.51978107,89.2524114,122.532498,97.35595986,122.3721425,119.4024407,100.6240434,11.82495186,10.21699062,9.422231114,7.95457398,8.935291845,12.82214395,10.41114921,10.66277733,12.8771597,10.82930854,94.20074412,112.4574169,9.670807883,11.52050775,91.24000093,119.4024407,9.422231114,10.82930854,110.7065334,122.532498,11.82495186,12.8771597,94.76870262,111.4980929,9.57614123,11.64415445
783,B,V_t,5.5,TRUE,FALSE,LCEN,110.7065334,100.2849938,91.24000093,79.51978107,89.2524114,122.532498,97.35595986,122.3721425,119.4024407,100.6240434,11.82495186,10.21699062,9.422231114,7.95457398,8.935291845,12.82214395,10.41114921,10.66277733,12.8771597,10.82930854,94.20074412,112.4574169,9.670807883,11.52050775,91.24000093,119.4024407,9.422231114,10.82930854,110.7065334,122.532498,11.82495186,12.8771597,94.76870262,111.4980929,9.57614123,11.64415445
1165,C,V_t,3.5,TRUE,FALSE,RF,38.06564084,37.29976704,32.21500459,35.65661598,32.11338743,92.64059842,93.93008352,152.5652085,115.0532882,117.0044868,3.896727301,3.545935102,3.3876506,3.302185702,3.233056715,8.359273585,10.63325725,12.25018262,13.50017815,12.66446565,35.07008318,114.2387331,3.473111084,11.48147145,35.65661598,115.0532882,3.3876506,12.25018262,38.06564084,152.5652085,3.896727301,13.50017815,35.08951414,115.0532882,3.424060402,11.64886145
798,B,V_t,7,TRUE,FALSE,SVR,52.70927197,72.47110014,62.26719256,80.36294941,79.02032739,111.4737078,106.504102,150.9047637,118.9477671,124.9125015,5.809772354,6.982396123,6.845183969,6.270079249,6.682486689,11.05011597,11.21968341,11.34390882,12.51681485,12.08324069,69.3661683,122.5485684,6.517983677,11.64275275,72.47110014,118.9477671,6.682486689,11.34390882,80.36294941,150.9047637,6.982396123,12.51681485,70.64375998,118.9477671,6.557631609,11.65146205
1196,C,V_t,6,TRUE,FALSE,EN,83.21490532,81.71064986,78.69702045,77.06848826,89.31088841,96.19403404,119.1225101,128.7727539,112.5672862,94.54588015,9.06562627,8.838260258,8.40532733,7.842165557,9.481401768,8.093179583,11.66757714,12.54917894,12.46047146,10.84719133,82.00039046,110.2404929,8.726556237,11.12351969,81.71064986,112.5672862,8.838260258,11.66757714,89.31088841,128.7727539,9.481401768,12.54917894,81.71064986,111.659317,8.7354768,11.6538314
573,B,Q_V,5,TRUE,FALSE,LCEN,71.24332496,101.2490765,67.42321754,71.26000472,93.61563182,149.5898034,109.7519165,101.6045524,101.8367913,120.8987315,7.742941388,10.74590663,6.898020341,6.77925727,9.923300364,11.98505679,11.25477146,8.781386172,12.05979309,13.27807446,80.95825112,116.736359,8.417885198,11.4718164,71.26000472,109.7519165,7.742941388,11.98505679,101.2490765,149.5898034,10.74590663,13.27807446,82.42947839,111.3677614,8.410660353,11.65728228
1037,C,V_t,1,FALSE,FALSE,XGB,3.631300248,6.220535587,5.685771346,5.46627249,0.591269537,109.1180805,90.67862514,159.8135204,107.6882909,110.2978478,0.404911577,0.648151899,0.603122621,0.559822059,0.060613102,9.910111196,9.382278844,13.93886495,11.98660634,12.4082113,4.319029842,115.519273,0.455324252,11.52521452,5.46627249,109.1180805,0.559822059,11.98660634,6.220535587,159.8135204,0.648151899,13.93886495,4.658535797,109.1180805,0.504017099,11.6605719
2076,C,Q_V,3,FALSE,TRUE,SVR,41.7523663,6.904773499,29.15705963,3.459426156,31.32408536,154.6580403,75.97407166,154.4224391,117.3691875,103.1250129,2.96379166,0.725086728,3.620436723,0.273295273,3.831737986,12.92411106,8.227931995,12.15151501,11.38705781,11.6623595,22.51954219,121.1097503,2.282869674,11.27059508,29.15705963,117.3691875,2.96379166,11.6623595,41.7523663,154.6580403,3.831737986,12.92411106,22.60589623,117.3691875,2.172761725,11.6623595
1647,B,Q_V,1,FALSE,TRUE,LCEN,76.77368506,90.31168185,87.53526692,84.64916739,90.54421708,210.4162076,96.88365065,111.9492487,135.4156279,105.7063536,8.056123746,8.677742087,9.005052339,8.066852932,8.855295986,14.70149332,9.572247389,10.09493588,13.2312637,10.80042722,85.96280366,132.0742177,8.532213418,11.6800735,87.53526692,111.9492487,8.677742087,10.80042722,90.54421708,210.4162076,9.005052339,14.70149332,87.48042462,120.5609908,8.530588042,11.66309979
436,B,Q_V,2,FALSE,FALSE,ALVEN,74.37543192,90.92386484,93.35765912,83.01491471,98.74573349,133.2275927,100.4492886,115.2176008,116.8484029,109.5307752,8.396991342,9.343135152,9.947204847,8.517580908,10.24290098,11.71563173,10.15127254,11.19971274,13.18194942,12.12706322,88.08352082,115.0547321,9.289562646,11.67512593,90.92386484,115.2176008,9.343135152,11.71563173,98.74573349,133.2275927,10.24290098,13.18194942,88.18628691,115.2176008,9.319946162,11.66661098
1814,B,Q_V,6.5,TRUE,TRUE,EN,99.469451,110.6311788,92.61973761,84.67336156,92.0969415,126.4131072,107.0480568,114.5223751,99.44220135,121.4021391,10.67147519,11.0678478,9.734500775,8.140206513,9.581414463,12.25516878,10.65831274,10.32010036,11.85965242,13.01638448,95.8981341,113.7655759,9.839088947,11.62192375,92.61973761,114.5223751,9.734500775,11.85965242,110.6311788,126.4131072,11.0678478,13.01638448,95.78319625,114.225098,9.734500775,11.66824242
1712,B,Q_V,6.5,FALSE,TRUE,EN,99.46920723,110.6318077,92.61658903,84.67210404,92.09393181,126.4150841,107.0490344,114.5519531,99.42545531,121.4021431,10.67136645,11.06814658,9.73438488,8.141300156,9.58144058,12.25517699,10.65872188,10.32097912,11.85756981,13.01690095,95.89672795,113.768734,9.83932773,11.62186975,92.61658903,114.5519531,9.73438488,11.85756981,110.6318077,126.4150841,11.06814658,13.01690095,95.78156952,114.2255888,9.73438488,11.66894004
2094,C,Q_V,4.5,FALSE,TRUE,SVR,47.24143701,59.51955264,42.99977611,57.7290448,44.40861474,165.1379023,87.5121723,151.9874149,105.6526648,99.99587484,5.179697362,5.958928937,5.187355942,5.25966502,5.250604896,13.43643931,9.042158637,11.93468647,11.66912222,11.54402134,50.37968506,122.0572058,5.367250432,11.5252856,47.24143701,105.6526648,5.250604896,11.66912222,59.51955264,165.1379023,5.958928937,13.43643931,51.06882977,125.9916449,5.250604896,11.66912222
1166,C,V_t,3.5,TRUE,FALSE,EN,81.03825857,81.72136904,80.47658687,75.37849862,93.38721996,99.98937442,121.8685445,130.3669795,108.7023379,96.06066973,8.875447203,8.883979686,8.690173705,7.683896352,9.963024044,8.058388501,12.07774813,12.19511158,12.45332077,11.15179354,82.40038661,111.3975812,8.819304198,11.1872725,81.03825857,108.7023379,8.875447203,12.07774813,93.38721996,130.3669795,9.963024044,12.45332077,81.09897795,110.9289595,8.823460198,11.67345256
